house..sa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
S00126885,42,12,6,17,5,0,0,2
S00126886,34,4,4,16,10,0,0,0
S00126887,43,6,6,11,15,2,1,2
S00126888,34,2,6,18,7,0,0,1
S00126889,41,8,7,8,12,4,2,0
S00126890,48,8,10,19,5,2,1,3
S00126891,41,5,12,13,9,1,0,1
S00126892,52,2,3,12,17,14,1,3
S00126893,55,6,19,12,14,2,1,1
S00126894,41,3,6,18,7,3,0,4
S00126895,49,7,9,18,4,7,1,3
S00126896,57,8,4,10,17,10,1,7
S00126897,52,11,11,15,5,4,0,6
S00126898,76,18,10,31,11,1,0,5
S00126899,50,4,5,29,8,0,0,4
S00126900,50,10,6,19,10,1,1,3
S00126901,50,6,3,26,7,5,0,3
S00126902,41,8,3,20,8,1,0,1
S00126903,42,4,4,26,6,1,0,1
S00126904,68,10,23,20,7,3,1,4
S00126905,36,5,4,17,8,1,0,1
S00126906,61,5,3,26,21,0,1,5
S00126907,68,11,14,28,7,1,0,7
S00126908,62,7,20,13,11,6,2,3
S00126909,51,6,18,17,5,3,1,1
S00126910,66,15,10,25,7,2,1,6
S00126911,40,5,5,16,10,0,1,3
S00126912,58,7,11,25,9,3,0,3
S00126913,70,15,11,21,17,3,0,3
S00126914,31,8,2,13,4,0,0,4
S00126915,47,25,3,9,5,1,0,4
S00126916,46,4,19,12,3,4,0,4
S00126917,42,6,3,20,10,1,0,2
S00126918,43,9,3,20,10,0,0,1
S00126919,61,10,6,38,6,0,0,1
S00126920,44,11,8,22,2,0,0,1
S00126921,45,8,2,29,4,0,0,2
S00126922,51,9,2,32,6,0,0,2
S00126923,68,13,4,38,10,0,0,3
S00126924,36,5,7,14,6,2,1,1
S00126925,64,3,11,14,18,12,2,4
S00126926,33,7,3,14,2,2,1,4
S00126927,52,16,1,30,4,0,0,1
S00126928,37,7,2,17,7,1,0,3
S00126929,42,9,6,17,8,1,0,1
S00126930,56,9,7,24,10,0,3,3
S00126931,59,14,9,29,6,0,0,1
S00126932,63,11,3,19,12,9,0,9
S00126933,56,7,1,26,13,2,0,7
S00126934,29,3,4,17,4,0,0,1
S00126935,54,10,6,25,7,0,2,4
S00126936,52,7,5,25,10,1,0,4
S00126937,51,15,9,11,10,1,1,4
S00126938,43,8,6,15,5,7,0,2
S00126939,51,15,6,13,8,6,1,2
S00126940,60,25,12,6,4,9,2,2
S00126941,44,8,10,15,3,7,1,0
S00126942,58,19,1,29,5,2,0,2
S00126943,35,7,9,11,4,2,0,2
S00126944,48,9,21,11,5,0,0,2
S00126945,56,14,9,17,6,5,0,5
S00126946,63,6,22,16,8,5,1,5
S00126947,51,11,13,15,7,2,0,3
S00126948,46,8,9,16,10,1,0,2
S00126949,50,5,10,17,10,4,1,3
S00126950,49,5,18,18,2,2,0,4
S00126951,61,8,8,32,13,0,0,0
S00126952,67,9,14,25,11,5,0,3
S00126953,45,7,2,24,7,3,1,1
S00126954,56,7,9,20,8,7,1,4
S00126955,45,3,3,5,17,10,4,3
S00126956,43,12,3,19,6,2,0,1
S00126957,74,38,15,6,7,1,1,6
S00126958,58,14,3,32,6,3,0,0
S00126959,47,10,17,11,4,2,1,2
S00126960,58,8,10,25,11,0,0,4
S00126961,55,5,3,15,16,9,3,4
S00126962,39,8,2,22,6,0,1,0
S00126963,61,10,11,24,12,1,0,3
S00126964,56,4,6,27,11,3,1,4
S00126965,42,7,4,21,7,0,0,3
S00126966,48,1,3,21,13,7,1,2
S00126967,59,8,9,17,12,6,1,6
S00126968,43,8,10,8,7,6,0,4
S00126969,52,10,12,20,4,2,0,4
S00126970,43,4,6,6,15,8,1,3
S00126971,67,5,25,14,12,6,1,4
S00126972,52,13,12,14,3,8,0,2
S00126973,58,8,6,21,11,6,2,4
S00126974,51,6,9,24,5,2,0,5
S00126975,29,8,5,12,3,0,1,0
S00126976,79,17,19,25,8,6,0,4
S00126977,72,8,17,19,17,7,0,4
S00126978,58,6,9,24,9,9,0,1
S00126979,53,14,2,17,12,4,2,2
S00126980,57,7,3,28,14,3,0,2
S00126981,70,25,7,31,3,0,2,2
S00126982,48,2,4,32,5,3,1,1
S00126983,77,24,11,22,14,3,1,2
S00126984,55,9,12,12,8,7,1,6
S00126985,59,7,9,24,12,2,1,4
S00126986,32,6,5,16,3,1,0,1
S00126987,49,7,7,21,7,5,0,2
S00126988,56,11,2,30,9,1,1,2
S00126989,77,4,16,30,20,3,2,2
S00126990,39,10,4,13,4,5,1,2
S00126991,49,10,9,17,7,4,1,1
S00126992,68,9,14,33,6,3,1,2
S00126993,42,16,0,24,1,0,0,1
S00126994,50,14,7,23,4,0,0,2
S00126995,60,5,6,41,1,0,1,6
S00126996,47,4,9,19,12,0,1,2
S00126997,52,8,14,18,5,0,0,7
S00126998,70,8,22,16,9,5,1,9
S00126999,56,6,7,28,8,3,0,4
S00127000,57,13,6,13,7,10,2,6
S00127001,74,17,10,21,11,10,1,4
S00127002,73,15,22,13,11,10,0,2
S00127003,67,29,6,20,5,4,0,3
S00127004,76,11,17,28,11,4,0,5
S00127005,59,10,6,29,7,0,1,6
S00127006,68,13,8,32,11,1,0,3
S00127007,44,11,7,12,5,0,1,8
S00127008,65,1,7,36,20,0,0,1
S00127009,44,5,4,15,10,2,0,8
S00127010,25,2,3,11,5,1,0,3
S00127011,67,11,7,38,5,2,1,3
S00127012,24,1,5,9,9,0,0,0
S00127013,54,0,4,20,26,1,1,2
S00127014,30,3,1,9,9,6,0,2
S00127015,23,0,7,12,2,1,1,0
S00127016,53,5,9,23,14,1,1,0
S00127017,31,6,11,9,1,2,1,1
S00127018,49,11,14,14,3,2,1,4
S00127019,61,4,2,35,16,2,0,2
S00127020,34,3,3,16,7,2,0,3
S00127021,35,2,2,12,15,3,0,1
S00127022,39,4,8,12,12,2,0,1
S00127023,33,6,4,9,6,4,0,4
S00127024,43,10,7,13,6,4,0,3
S00127025,45,30,0,14,0,1,0,0
S00127026,70,17,16,19,8,3,2,5
S00127027,23,4,3,9,6,0,1,0
S00127028,33,6,2,15,8,1,1,0
S00127029,45,7,5,17,7,5,1,3
S00127030,45,6,14,10,7,4,0,4
S00127031,60,15,7,15,9,7,0,7
S00127032,35,4,10,14,2,2,0,3
S00127033,43,2,10,11,12,1,0,7
S00127034,53,24,3,16,2,5,2,1
S00127035,46,5,9,18,8,1,1,4
S00127036,75,13,12,23,13,3,2,9
S00127037,59,14,7,27,7,1,1,2
S00127038,57,3,9,27,13,0,1,4
S00127039,48,5,8,21,9,2,1,2
S00127040,41,3,5,21,10,0,0,2
S00127041,48,4,4,29,3,5,0,3
S00127042,46,1,2,22,14,5,0,2
S00127043,73,5,18,25,18,2,0,5
S00127044,42,3,3,20,14,0,1,1
S00127045,51,6,8,21,14,1,0,1
S00127046,37,2,10,16,8,0,0,1
S00127047,37,2,6,14,11,0,0,4
S00127048,23,0,3,14,5,1,0,0
S00127049,28,3,4,11,7,1,0,2
S00127050,70,9,8,20,19,9,0,5
S00127051,41,3,6,8,13,7,1,3
S00127052,53,8,6,23,10,3,0,3
S00127053,32,3,7,13,5,1,0,3
S00127054,42,7,8,21,2,1,1,2
S00127055,50,8,8,24,6,0,2,2
S00127056,45,5,11,19,6,0,1,3
S00127057,41,4,8,18,8,2,0,1
S00127058,40,1,8,20,11,0,0,0
S00127059,33,11,1,17,2,0,1,1
S00127060,43,2,5,21,13,1,0,1
S00127062,42,5,9,15,9,0,2,2
S00127063,63,5,13,29,15,0,0,1
S00127064,57,10,11,19,10,1,0,6
S00127065,37,2,5,16,9,0,1,4
S00127066,46,2,3,22,14,0,1,4
S00127067,41,3,4,19,9,1,1,4
S00127068,31,3,5,15,7,0,0,1
S00127069,23,1,2,10,8,1,1,0
S00127070,44,1,7,23,8,3,0,2
S00127071,43,3,9,22,5,1,0,3
S00127072,61,7,10,27,10,3,1,3
S00127073,39,6,14,8,7,1,0,3
S00127074,32,10,2,14,5,0,0,1
S00127075,42,5,7,16,11,0,0,3
S00127076,35,4,0,21,9,0,0,1
S00127077,26,3,0,15,8,0,0,0
S00127078,24,1,3,14,4,0,1,1
S00127079,50,8,10,16,12,2,0,2
S00127080,46,5,5,20,12,2,0,2
S00127081,34,2,1,18,11,0,0,2
S00127082,66,11,4,31,14,3,0,3
S00127083,21,3,0,8,10,0,0,0
S00127084,33,8,8,6,2,3,0,6
S00127085,41,4,8,14,8,3,0,4
S00127086,38,2,4,12,11,4,1,4
S00127087,30,3,7,12,4,1,0,3
S00127088,36,8,5,11,6,1,0,5
S00127089,24,3,3,11,6,0,0,1
S00127090,57,5,9,25,12,3,1,2
S00127091,44,2,2,17,17,2,1,3
S00127092,60,3,5,28,20,0,1,3
S00127093,33,1,4,19,5,2,0,2
S00127094,31,8,4,13,4,1,0,1
S00127095,55,5,13,17,10,6,0,4
S00127096,41,5,13,12,4,3,0,4
S00127097,44,5,18,10,6,2,0,3
S00127098,51,11,4,23,10,1,1,1
S00127099,50,8,4,25,10,0,0,3
S00127100,23,2,2,13,5,0,0,1
S00127101,29,4,2,18,4,1,0,0
S00127102,34,4,2,16,9,0,0,3
S00127103,33,5,1,17,8,0,2,0
S00127104,41,6,4,18,10,2,0,1
S00127105,54,2,6,24,18,2,0,2
S00127106,28,1,2,15,6,2,1,1
S00127107,72,2,8,37,12,5,1,7
S00127108,58,4,19,20,8,5,0,2
S00127109,35,5,6,15,4,0,0,5
S00127110,32,3,10,11,4,2,0,2
S00127111,22,1,5,3,1,6,2,4
S00127112,36,8,4,15,3,1,0,5
S00127113,44,1,5,17,15,3,3,0
S00127114,63,0,19,15,21,3,1,4
S00127115,45,1,11,13,13,4,1,2
S00127116,58,0,2,21,28,1,3,3
S00127117,43,2,4,9,20,4,0,4
S00127118,55,1,6,19,25,3,0,1
S00127119,59,20,12,13,1,5,0,8
S00127120,35,13,7,9,0,3,0,3
S00127121,54,6,25,7,6,3,1,6
S00127122,66,0,39,15,1,2,0,9
S00127123,46,3,27,8,2,2,0,4
S00127124,48,2,28,5,5,5,0,3
S00127125,46,10,7,16,4,0,1,8
S00127126,47,4,8,20,10,2,1,2
S00127127,45,8,9,16,9,0,0,3
S00127128,36,1,0,20,9,3,0,3
S00127129,54,7,7,13,12,11,2,2
S00127130,39,3,4,16,13,2,1,0
S00127131,40,5,10,15,7,2,0,1
S00127132,56,18,8,23,6,0,0,1
S00127133,68,12,7,26,15,1,0,7
S00127134,45,5,15,12,9,2,0,2
S00127135,45,32,3,10,0,0,0,0
S00127136,44,8,5,22,8,1,0,0
S00127138,58,4,5,20,14,6,0,9
S00127139,47,4,7,17,11,6,1,1
S00127140,36,5,5,12,8,2,0,4
S00127141,52,6,6,18,11,4,2,5
S00127142,46,4,11,11,7,7,2,4
S00127143,41,4,19,10,4,4,0,0
S00127144,44,9,10,8,4,5,3,5
S00127147,48,12,5,14,9,4,1,3
S00127148,32,6,9,5,3,5,0,4
S00127149,68,4,5,21,29,5,1,3
S00127150,50,2,5,28,12,2,0,1
S00127153,55,4,1,32,13,2,2,1
S00127154,43,3,3,18,16,2,0,1
S00127155,56,4,7,25,18,2,0,0
S00127156,75,5,8,37,21,0,0,4
S00127157,76,9,6,32,19,6,2,2
S00127158,59,7,4,27,16,1,1,3
S00127159,56,5,6,24,15,3,0,3
S00127160,41,7,8,13,8,0,1,4
S00127161,61,5,11,31,11,1,0,2
S00127162,57,7,5,31,10,1,2,1
S00127163,59,4,3,32,16,3,1,0
S00127164,49,1,7,19,17,1,0,4
S00127165,73,3,1,38,29,0,0,2
S00127166,66,5,8,15,33,5,0,0
S00127167,41,3,2,22,13,0,1,0
S00127168,50,2,3,28,11,2,1,3
S00127169,44,2,7,24,8,1,0,2
S00127170,28,5,6,10,6,0,0,1
S00127171,51,4,10,16,12,6,0,3
S00127172,29,1,6,14,6,0,0,2
S00127173,39,2,4,17,14,1,1,0
S00127174,43,5,15,9,6,5,0,3
S00127175,48,6,9,15,15,2,1,0
S00127176,67,4,0,40,19,3,1,0
S00127177,60,3,4,25,24,2,1,1
S00127178,61,8,14,23,13,0,0,3
S00127179,32,7,3,19,3,0,0,0
S00127180,59,17,4,18,16,0,3,1
S00127181,24,4,3,11,6,0,0,0
S00127182,53,5,8,21,14,1,1,3
S00127183,56,4,9,25,13,0,1,4
S00127184,52,1,5,20,22,1,0,3
S00127185,71,2,6,32,22,5,1,3
S00127186,44,6,5,18,10,1,1,3
S00127187,30,1,6,10,12,0,0,1
S00127188,32,1,7,16,7,0,0,1
S00127189,41,10,5,11,13,0,1,1
S00127190,48,8,8,15,13,2,0,2
S00127191,45,1,6,16,16,1,1,4
S00127192,47,5,4,22,12,3,0,1
S00127193,63,6,18,21,10,4,1,3
S00127194,64,10,13,23,12,3,0,3
S00127195,46,3,11,18,9,3,1,1
S00127196,41,4,6,20,6,1,1,3
S00127197,66,13,10,32,6,2,0,3
S00127198,47,2,6,22,12,2,2,1
S00127199,51,2,5,33,5,2,1,3
S00127200,54,3,5,36,9,0,0,1
S00127201,41,2,5,27,6,0,0,1
S00127202,62,11,11,26,13,0,0,1
S00127203,44,7,5,20,6,1,0,5
S00127204,22,3,3,8,8,0,0,0
S00127205,43,3,6,23,8,0,0,3
S00127206,43,8,6,16,11,1,0,1
S00127207,76,6,10,24,24,8,2,2
S00127208,47,14,2,22,7,2,0,0
S00127209,51,7,7,10,13,7,0,7
S00127210,69,10,11,21,15,6,0,6
S00127211,31,12,2,9,3,2,0,3
S00127212,43,6,5,13,15,2,0,2
S00127213,35,5,5,15,2,3,1,4
S00127214,53,8,2,17,11,5,1,9
S00127215,70,11,8,25,14,4,1,7
S00127216,70,10,7,37,11,1,2,2
S00127217,29,7,4,6,5,3,1,3
S00127218,56,7,14,12,17,3,0,3
S00127219,46,6,4,23,9,2,0,2
S00127220,23,1,1,11,7,2,0,1
S00127221,62,10,1,31,12,3,2,3
S00127222,44,11,7,10,6,6,0,4
S00127223,32,8,3,13,5,1,0,2
S00127224,64,12,3,30,7,7,0,5
S00127225,48,25,5,9,3,2,0,4
S00127226,47,7,4,19,10,4,1,2
S00127227,43,10,12,10,5,4,1,1
S00127228,23,5,0,7,7,2,1,1
S00127229,55,13,7,24,7,1,1,2
S00127230,68,12,3,32,15,1,0,5
S00127231,35,4,4,18,7,1,1,0
S00127232,48,7,6,21,7,1,0,6
S00127233,48,16,15,10,0,4,0,3
S00127234,49,4,20,10,5,6,1,3
S00127235,36,12,9,11,1,0,0,3
S00127236,26,0,3,7,13,2,0,1
S00127237,49,2,8,21,12,2,2,2
S00127238,53,4,3,23,17,1,1,4
S00127239,67,17,9,29,10,1,0,1
S00127240,57,0,2,25,22,2,3,3
S00127241,52,10,5,33,1,0,0,3
S00127242,43,1,7,19,10,4,0,2
S00127243,42,1,0,10,28,2,1,0
S00127244,43,3,4,22,10,1,0,3
S00127245,44,1,1,13,21,4,0,4
S00127246,40,1,9,12,14,3,1,0
S00127247,53,8,3,28,12,0,0,2
S00127248,32,5,4,20,3,0,0,0
S00127249,77,9,13,32,16,2,0,5
S00127250,62,5,9,29,11,4,1,3
S00127251,59,2,5,26,19,6,1,0
S00127252,28,6,3,12,4,1,0,2
S00127253,51,9,10,14,6,10,0,2
S00127254,54,8,15,9,13,3,1,5
S00127255,25,5,4,5,6,2,0,3
S00127256,84,2,15,22,33,5,0,7
S00127257,62,1,5,30,18,4,1,3
S00127258,49,2,5,17,21,2,1,1
S00127259,72,2,6,25,31,5,1,2
S00127260,57,1,23,13,8,5,1,6
S00127261,54,1,9,14,23,3,2,2
S00127262,26,0,6,8,9,1,0,2
S00127263,36,7,2,12,7,3,0,5
S00127264,58,7,6,27,8,6,1,3
S00127265,41,1,11,10,13,3,1,2
S00127266,62,3,12,12,16,9,3,7
S00127267,75,5,14,10,22,13,3,8
S00127268,49,0,15,7,13,10,1,3
S00127269,57,12,21,11,6,2,1,4
S00127270,37,3,11,2,8,10,1,2
S00127271,54,1,18,5,10,14,1,5
S00127272,24,2,5,5,5,5,1,1
S00127273,59,6,16,13,11,6,0,7
S00127274,30,2,6,10,3,5,0,4
S00127275,48,6,14,14,7,4,0,3
S00127276,52,7,26,11,3,1,0,4
S00127277,73,21,32,11,1,1,0,7
S00127278,65,3,26,14,7,6,1,8
S00127279,34,2,12,8,4,4,2,2
S00127280,34,3,20,6,2,1,0,2
S00127281,50,31,8,7,0,0,0,4
S00127282,73,42,6,17,0,3,0,5
S00127283,50,3,29,8,4,1,0,5
S00127284,77,3,25,21,12,2,2,12
S00127285,44,4,12,14,4,0,1,9
S00127286,46,9,10,6,5,3,3,10
S00127287,44,0,8,19,13,1,0,3
S00127288,46,1,6,19,11,2,0,7
S00127289,48,3,4,29,8,0,0,4
S00127290,40,1,1,25,10,0,0,3
S00127291,54,16,13,12,2,5,0,6
S00127292,58,13,16,24,3,0,0,2
S00127293,46,13,13,8,9,0,0,3
S00127294,79,29,16,30,3,0,1,0
S00127295,45,9,1,24,9,0,0,2
S00127296,60,17,3,28,6,3,1,2
S00127297,30,5,1,16,6,2,0,0
S00127298,51,13,5,12,11,8,0,2
S00127299,40,7,17,9,2,3,0,2
S00127300,62,6,20,20,10,6,0,0
S00127301,27,1,6,5,9,4,0,2
S00127302,30,7,4,9,3,0,1,6
S00127303,42,1,24,5,4,6,0,2
S00127304,47,38,5,2,0,0,0,2
S00127305,77,6,40,14,2,5,0,10
S00127306,47,5,27,7,0,2,0,6
S00127307,63,26,23,6,2,4,0,2
S00127308,66,8,24,15,7,7,0,5
S00127309,51,1,32,9,2,0,0,7
S00127310,56,5,18,14,3,6,3,7
S00127311,38,0,20,6,1,1,1,9
S00127312,56,14,15,16,2,3,1,5
S00127313,60,2,42,12,3,0,0,1
S00127314,50,1,22,11,4,4,1,7
S00127315,95,7,57,10,4,8,0,9
S00127316,60,6,27,13,5,3,1,5
S00127317,45,34,3,8,0,0,0,0
S00127318,68,4,26,14,11,5,1,7
S00127319,40,2,21,9,5,0,0,3
S00127320,41,4,15,9,8,4,0,1
S00127321,60,4,27,19,6,3,0,1
S00127322,102,35,10,39,14,0,1,3
S00127323,36,10,7,15,2,0,0,2
S00127324,76,9,19,25,13,6,1,3
S00127327,74,20,8,25,13,3,0,5
S00127328,37,4,8,13,7,3,0,2
S00127331,60,5,11,25,13,2,0,4
S00127332,36,2,3,14,12,3,0,2
S00127333,59,6,15,12,10,15,1,0
S00127334,60,10,3,36,5,0,2,4
S00127335,48,7,4,28,4,0,3,2
S00127336,37,2,1,28,4,1,0,1
S00127337,64,11,2,38,7,2,0,4
S00127338,95,41,19,19,8,3,1,4
S00127339,42,2,8,22,7,2,0,1
S00127340,36,1,6,16,5,2,1,5
S00127341,61,7,13,17,12,10,0,2
S00127342,51,11,1,27,10,1,1,0
S00127343,69,8,13,21,11,11,1,4
S00127344,49,23,14,4,4,2,0,2
S00127345,40,2,21,10,4,0,0,3
S00127346,56,9,18,11,10,0,3,5
S00127347,59,6,19,18,6,3,3,4
S00127348,46,10,10,11,6,5,1,3
S00127349,37,8,5,15,6,2,1,0
S00127350,83,25,15,32,10,0,1,0
S00127351,43,11,8,12,7,5,0,0
S00127352,64,6,5,26,22,4,0,1
S00127353,39,13,6,16,1,1,0,2
S00127354,48,28,10,10,0,0,0,0
S00127355,55,22,3,18,5,3,0,4
S00127356,74,10,13,25,16,4,1,5
S00127357,40,17,3,12,3,2,0,3
S00127358,65,13,7,27,14,2,0,2
S00127359,50,19,12,10,2,4,0,3
S00127360,70,16,17,20,8,4,0,5
S00127361,43,12,3,11,6,7,0,4
S00127362,31,10,6,10,2,1,0,2
S00127363,57,9,7,28,9,2,0,2
S00127364,35,4,8,18,4,0,0,1
S00127365,55,5,7,22,13,5,0,3
S00127366,74,5,9,27,25,4,2,2
S00127367,65,12,4,32,14,1,0,2
S00127368,68,12,5,33,15,1,1,1
S00127369,33,6,7,11,8,0,0,1
S00127370,67,6,10,31,13,6,0,1
S00127371,61,1,6,15,24,11,2,2
S00127372,123,8,6,63,37,5,1,3
S00127373,59,12,8,29,7,1,0,2
S00127374,34,15,3,13,3,0,0,0
S00127375,37,5,2,21,6,1,0,2
S00127376,45,10,6,19,8,1,0,1
S00127377,35,11,8,10,4,0,0,2
S00127378,60,8,6,20,16,2,1,7
S00127379,39,4,5,17,9,1,1,2
S00127380,46,5,14,18,6,1,1,1
S00132881,67,1,5,25,29,3,3,1
S00132882,33,3,3,19,4,0,0,4
S00132883,33,1,6,19,3,2,1,1
S00132884,22,1,1,12,5,1,0,2
S00132885,23,3,3,12,4,0,0,1
S00132886,24,5,1,7,9,1,0,1
S00132887,45,5,11,7,14,5,1,2
S00132888,51,6,9,23,9,3,0,1
S00132889,28,4,5,6,5,2,1,5
S00132890,40,8,5,12,12,1,1,1
S00132891,48,12,9,13,7,3,0,4
S00132892,25,1,4,13,4,1,0,2
S00132893,33,4,6,7,7,8,0,1
S00132894,41,2,8,14,10,5,0,2
S00132895,50,4,7,22,13,2,1,1
S00132896,61,6,6,29,13,2,3,2
S00132897,55,9,7,19,15,3,0,2
S00132898,48,6,8,21,11,0,0,2
S00132899,35,3,5,11,6,4,1,5
S00132900,26,0,3,18,4,0,0,1
S00132901,41,2,5,19,10,1,1,3
S00132902,39,4,4,12,15,0,2,2
S00132903,28,2,5,10,8,1,1,1
S00132904,42,4,8,18,7,4,0,1
S00132905,23,4,5,7,5,1,1,0
S00132906,63,8,9,36,10,0,0,0
S00132907,59,8,14,28,5,1,0,3
S00132908,36,6,5,16,5,1,0,3
S00132909,55,5,8,24,17,0,0,1
S00132910,39,1,5,17,12,1,0,3
S00132911,47,5,10,21,7,0,0,4
S00132912,64,8,7,26,21,0,0,2
S00132913,30,3,2,17,7,1,0,0
S00132914,47,6,5,20,11,1,0,4
S00132915,68,9,12,26,13,1,0,7
S00132916,44,4,5,18,10,1,0,6
S00132917,42,2,6,23,6,2,0,3
S00132918,63,7,9,27,10,3,0,7
S00132919,59,7,10,31,7,0,1,3
S00132920,76,10,18,29,6,5,0,8
S00132921,36,5,9,10,12,0,0,0
S00132923,28,1,8,13,3,1,0,2
S00132924,28,1,9,9,6,1,0,2
S00132925,59,11,14,20,7,3,1,3
S00132926,52,1,6,24,16,2,2,1
S00132927,26,2,2,12,7,1,1,1
S00132928,60,6,1,41,5,1,0,6
S00132929,61,0,7,29,18,2,1,4
S00132930,35,2,4,18,7,1,1,2
S00132931,53,5,10,23,9,0,2,4
S00132932,35,4,5,16,8,0,1,1
S00132933,73,6,7,35,20,0,1,4
S00132934,47,5,8,23,7,1,0,3
S00132935,40,4,7,11,13,3,1,1
S00132936,36,5,4,12,8,4,2,1
S00132937,41,5,7,15,9,2,0,3
S00132938,42,0,0,7,29,4,2,0
S00132939,24,3,3,12,4,1,1,0
S00132940,20,0,2,4,11,1,0,2
S00132941,40,8,1,19,9,0,0,3
S00132942,42,4,7,11,15,2,1,2
S00132943,38,3,6,17,9,1,0,2
S00132944,51,5,6,25,11,1,0,3
S00132945,63,10,4,28,15,3,0,3
S00132946,70,12,13,26,15,1,0,3
S00132947,52,1,12,15,18,3,0,3
S00132948,67,11,10,18,12,11,3,2
S00132949,31,0,0,20,10,0,0,1
S00132950,67,4,1,41,18,1,1,1
S00132951,45,5,3,24,12,0,0,1
S00132952,53,11,1,24,12,3,1,1
S00132953,52,16,10,18,2,2,0,4
S00132954,76,5,8,26,27,3,1,6
S00132955,56,4,10,19,15,5,1,2
S00132956,76,6,5,36,27,0,1,1
S00132957,60,12,2,37,8,1,0,0
S00132958,59,4,0,38,14,2,0,1
S00132959,54,11,7,18,10,5,0,3
S00132960,61,5,3,27,19,3,0,4
S00132961,50,7,4,25,12,1,0,1
S00132962,52,9,5,18,13,3,1,3
S00132963,59,8,7,23,9,6,1,5
S00132964,73,5,23,26,1,9,4,5
S00132965,65,6,19,16,9,8,4,3
S00132966,30,1,3,16,8,1,0,1
S00132967,31,3,5,10,5,4,0,4
S00132968,65,13,10,18,7,12,2,3
S00132969,47,4,4,9,15,7,3,5
S00132970,73,22,11,20,8,5,3,4
S00132971,46,4,18,7,9,5,2,1
S00132972,54,7,8,16,6,10,2,5
S00132973,61,8,16,26,6,1,0,4
S00132974,68,9,12,19,11,8,1,8
S00132975,65,5,11,19,16,9,0,5
S00132976,56,20,3,23,9,0,0,1
S00132977,50,18,7,18,6,1,0,0
S00132978,30,6,9,6,4,3,0,2
S00132979,50,14,7,12,13,1,1,2
S00132980,64,8,6,21,17,6,0,6
S00132981,60,9,12,16,10,7,1,5
S00132982,70,9,11,27,12,5,1,5
S00132983,60,12,18,20,9,1,0,0
S00132984,30,6,2,7,6,7,0,2
S00132985,50,3,4,17,19,5,1,1
S00132986,44,7,3,10,17,4,0,3
S00132987,44,18,0,16,7,3,0,0
S00132988,56,11,0,25,19,0,0,1
S00132989,58,7,4,21,20,3,1,2
S00132990,68,8,11,21,12,7,1,8
S00132991,41,8,7,10,13,2,0,1
S00132992,40,3,2,17,12,4,0,2
S00132993,55,5,15,14,9,8,2,2
S00132994,46,9,10,8,8,5,0,6
S00132995,70,11,21,16,10,9,0,3
S00132996,69,4,30,10,11,9,1,4
S00132997,46,8,13,9,10,2,2,2
S00132998,45,4,4,24,6,1,3,3
S00132999,45,5,4,15,7,8,4,2
S00133000,46,4,6,10,12,9,1,4
S00133001,49,3,6,18,6,5,2,9
S00133002,45,8,10,15,0,5,1,6
S00133003,69,13,10,26,11,3,1,5
S00133004,46,4,4,15,17,3,0,3
S00133005,58,2,7,17,21,4,2,5
S00133006,56,4,6,26,8,5,2,5
S00133007,64,0,6,24,26,4,2,2
S00133008,47,2,19,14,6,1,2,3
S00133009,40,6,8,14,5,4,0,3
S00133010,58,7,10,19,9,3,3,7
S00133011,47,7,14,16,4,0,3,3
S00133012,77,8,27,23,9,4,0,6
S00133013,73,5,9,36,15,1,0,7
S00133014,59,16,14,18,6,1,0,4
S00133015,52,15,10,12,6,5,0,4
S00133016,55,13,8,20,5,3,1,5
S00133017,80,6,15,33,11,10,0,5
S00133018,71,11,15,22,8,5,1,9
S00133019,68,1,9,31,20,2,1,4
S00133020,32,1,4,16,9,0,0,2
S00133021,36,13,4,11,1,2,0,5
S00133022,66,7,16,17,15,7,1,3
S00133023,45,5,6,24,9,1,0,0
S00133024,57,7,14,15,13,1,2,5
S00133025,47,6,8,15,7,5,1,5
S00133026,39,6,9,14,6,2,0,2
S00133027,48,7,12,10,10,2,2,5
S00133028,48,10,1,15,7,6,3,6
S00133029,45,9,17,14,1,0,1,3
S00133030,37,2,9,15,3,3,2,3
S00133031,56,8,5,19,8,8,2,6
S00133032,45,6,4,21,5,5,0,4
S00133033,60,0,3,19,34,2,0,2
S00133034,29,4,9,10,4,0,0,2
S00133035,43,6,7,11,10,5,1,3
S00133036,45,11,6,15,5,1,5,2
S00133037,46,9,2,16,8,5,1,5
S00133038,48,6,6,10,6,9,3,8
S00133039,40,2,2,11,12,6,1,6
S00133040,48,5,8,18,2,7,1,7
S00133041,41,3,4,17,7,3,3,4
S00133042,47,4,6,12,13,7,1,4
S00133043,77,7,9,29,10,14,3,5
S00133044,60,8,9,19,9,7,1,7
S00133045,24,2,1,8,10,2,1,0
S00133046,72,3,20,22,21,2,1,3
S00133047,72,8,4,40,13,1,0,6
S00133048,35,0,13,8,1,1,0,12
S00133049,50,7,8,19,7,4,0,5
S00133050,52,6,0,32,12,1,0,1
S00133051,64,8,6,33,13,1,0,3
S00133052,45,3,1,28,10,1,0,2
S00133053,48,9,4,22,10,2,1,0
S00133054,49,7,2,18,12,5,0,5
S00133055,49,8,1,22,12,3,0,3
S00133056,50,46,2,1,0,1,0,0
S00133057,51,11,8,17,8,5,0,2
