ethn..geo_code,ethn..total_persons,ethn..ethnic_group_white,ethn..ethnic_group_chinese,ethn..ethnic_group_irish_traveller,ethn..ethnic_group_indian,ethn..ethnic_group_pakistani,ethn..ethnic_group_bangladeshi,ethn..ethnic_group_other_asian,ethn..ethnic_group_black_caribbean,ethn..ethnic_group_black_african,ethn..ethnic_group_black_other,ethn..ethnic_group_mixed,ethn..ethnic_group_other,ethn..white_or_white_british_or_white_irish,ethn..black_or_black_british_or_black_irish,ethn..asian_or_asian_british_or_asian_irish,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
N00002694,319,317,0,0,0,0,0,1,1,0,0,0,0,317,1,1,0,0
N00002695,467,462,0,0,0,0,0,0,0,0,1,2,2,462,1,0,2,2
N00002696,316,312,0,0,0,0,0,0,0,0,0,3,1,312,0,0,3,1
N00002697,367,365,0,0,0,0,0,0,0,0,0,1,1,365,0,0,1,1
N00002698,536,523,0,0,2,0,0,0,0,4,0,7,0,523,4,2,7,0
N00002699,351,351,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0
N00002700,529,526,0,0,0,0,0,0,0,1,0,1,1,526,1,0,1,1
N00002701,533,532,0,0,0,0,0,0,0,0,0,0,1,532,0,0,0,1
N00002702,371,371,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0
N00002703,614,613,0,0,0,0,0,0,0,0,0,1,0,613,0,0,1,0
N00002704,558,558,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0
N00002705,483,483,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0
N00002706,437,432,1,0,1,0,0,0,3,0,0,0,0,432,3,2,0,0
N00002707,564,562,1,0,0,0,0,0,0,0,0,0,1,562,0,1,0,1
N00002708,264,264,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0
N00002709,468,465,0,0,0,0,0,0,0,0,0,1,2,465,0,0,1,2
N00002710,418,414,0,0,0,0,0,0,0,1,0,3,0,414,1,0,3,0
N00002711,764,754,1,0,0,0,0,0,0,0,1,1,7,754,1,1,1,7
N00002712,373,372,0,0,0,0,0,0,0,0,0,1,0,372,0,0,1,0
N00002713,424,421,1,0,2,0,0,0,0,0,0,0,0,421,0,3,0,0
N00002714,490,489,1,0,0,0,0,0,0,0,0,0,0,489,0,1,0,0
N00002715,424,419,4,0,0,0,0,0,0,0,0,0,1,419,0,4,0,1
N00002716,348,344,0,0,0,0,0,0,0,1,0,3,0,344,1,0,3,0
N00002717,566,566,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0
N00002718,473,464,7,0,0,0,0,1,0,0,0,1,0,464,0,8,1,0
N00002719,333,331,0,0,0,0,0,0,0,0,0,1,1,331,0,0,1,1
N00002720,344,343,0,0,1,0,0,0,0,0,0,0,0,343,0,1,0,0
N00002721,363,362,0,0,0,0,0,0,0,0,1,0,0,362,1,0,0,0
N00002722,437,436,0,0,0,0,0,1,0,0,0,0,0,436,0,1,0,0
N00002723,407,406,0,0,1,0,0,0,0,0,0,0,0,406,0,1,0,0
N00002724,230,228,0,0,0,0,0,0,0,0,0,2,0,228,0,0,2,0
N00002725,433,421,0,0,0,0,0,0,0,2,6,4,0,421,8,0,4,0
N00002726,1345,1272,1,0,0,0,0,5,14,19,16,10,8,1272,49,6,10,8
N00002727,390,389,0,0,0,0,1,0,0,0,0,0,0,389,0,1,0,0
N00002728,1055,1040,0,0,0,0,0,1,0,6,1,7,0,1040,7,1,7,0
N00002729,293,290,1,0,0,0,0,0,0,0,0,2,0,290,0,1,2,0
N00002730,271,270,1,0,0,0,0,0,0,0,0,0,0,270,0,1,0,0
N00002731,277,276,0,1,0,0,0,0,0,0,0,0,0,277,0,0,0,0
N00002732,307,305,0,0,0,0,0,0,0,0,0,1,1,305,0,0,1,1
N00002733,401,390,4,0,0,0,0,2,0,0,1,1,3,390,1,6,1,3
N00002734,493,487,0,0,6,0,0,0,0,0,0,0,0,487,0,6,0,0
N00002735,431,431,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0
N00002736,357,354,0,0,0,0,0,0,0,1,0,2,0,354,1,0,2,0
N00002737,320,316,0,0,1,0,0,0,0,0,0,2,1,316,0,1,2,1
N00002738,456,453,0,0,0,0,0,0,0,0,0,2,1,453,0,0,2,1
N00002739,398,397,1,0,0,0,0,0,0,0,0,0,0,397,0,1,0,0
N00002740,383,383,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0
N00002741,456,453,1,0,0,0,0,0,0,0,0,2,0,453,0,1,2,0
N00002742,379,375,1,0,0,0,0,0,0,0,0,3,0,375,0,1,3,0
N00002743,364,361,0,0,0,0,0,0,0,0,0,3,0,361,0,0,3,0
N00002744,267,263,0,0,4,0,0,0,0,0,0,0,0,263,0,4,0,0
N00002745,324,318,0,0,0,0,0,0,0,0,0,6,0,318,0,0,6,0
N00002746,309,308,0,0,0,0,0,0,0,0,0,0,1,308,0,0,0,1
N00002747,262,262,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0
N00002748,351,350,1,0,0,0,0,0,0,0,0,0,0,350,0,1,0,0
N00002749,334,327,0,0,5,0,0,1,0,0,0,1,0,327,0,6,1,0
N00002750,261,253,0,0,4,0,0,4,0,0,0,0,0,253,0,8,0,0
N00002751,301,300,0,0,0,0,0,1,0,0,0,0,0,300,0,1,0,0
N00002752,283,277,0,0,5,0,0,0,0,0,0,1,0,277,0,5,1,0
N00002753,524,511,9,0,0,0,0,0,3,0,0,1,0,511,3,9,1,0
N00002754,410,399,3,0,0,0,0,1,0,0,3,4,0,399,3,4,4,0
N00002755,589,580,1,0,4,0,0,1,0,0,0,3,0,580,0,6,3,0
N00002756,315,309,0,0,4,0,0,0,1,0,0,1,0,309,1,4,1,0
N00002757,483,478,1,2,1,1,0,0,0,0,0,0,0,480,0,3,0,0
N00002758,254,252,0,0,2,0,0,0,0,0,0,0,0,252,0,2,0,0
N00002759,337,318,9,0,4,0,0,4,0,0,0,2,0,318,0,17,2,0
N00002760,306,306,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0
N00002761,941,932,6,0,0,0,0,1,0,0,0,2,0,932,0,7,2,0
N00002762,364,360,0,0,0,0,0,0,0,1,0,3,0,360,1,0,3,0
N00002763,381,373,0,0,0,0,0,0,0,0,0,3,5,373,0,0,3,5
N00002764,427,427,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0
N00002765,371,371,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0
N00002766,499,499,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0
N00002767,396,394,0,1,0,0,0,1,0,0,0,0,0,395,0,1,0,0
N00002768,362,362,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0
N00002769,483,481,0,1,0,0,0,0,0,0,0,1,0,482,0,0,1,0
N00002770,463,463,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0
N00002771,272,267,0,0,0,0,0,1,0,0,1,3,0,267,1,1,3,0
N00002772,297,295,0,0,0,0,2,0,0,0,0,0,0,295,0,2,0,0
N00002773,217,214,0,0,0,0,0,3,0,0,0,0,0,214,0,3,0,0
N00002774,640,619,12,0,0,0,0,6,0,0,0,3,0,619,0,18,3,0
N00002775,478,465,1,0,0,0,0,1,0,2,4,5,0,465,6,2,5,0
N00002776,292,290,0,0,0,0,0,2,0,0,0,0,0,290,0,2,0,0
N00002777,237,235,0,0,0,0,0,0,0,0,0,1,1,235,0,0,1,1
N00002778,254,244,0,0,0,0,4,0,0,2,4,0,0,244,6,4,0,0
N00002779,496,496,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0
N00002780,345,340,0,0,0,0,0,0,0,0,1,2,2,340,1,0,2,2
N00002781,401,399,0,0,0,0,0,0,0,0,0,2,0,399,0,0,2,0
N00002782,510,510,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0
N00002783,390,388,0,0,0,0,0,2,0,0,0,0,0,388,0,2,0,0
N00002784,544,543,0,0,0,0,0,0,0,0,0,0,1,543,0,0,0,1
N00002785,599,598,0,0,0,0,0,0,0,0,0,0,1,598,0,0,0,1
N00002786,503,490,1,1,0,0,0,2,1,0,0,8,0,491,1,3,8,0
N00002787,464,458,0,0,1,0,0,0,0,2,0,3,0,458,2,1,3,0
N00002788,370,369,1,0,0,0,0,0,0,0,0,0,0,369,0,1,0,0
N00002789,539,537,1,0,0,0,0,0,0,0,0,1,0,537,0,1,1,0
N00002790,493,493,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0
N00002791,419,411,5,0,1,0,0,0,0,0,0,1,1,411,0,6,1,1
N00002792,479,475,0,0,0,1,0,0,0,1,0,1,1,475,1,1,1,1
N00002793,452,451,0,1,0,0,0,0,0,0,0,0,0,452,0,0,0,0
N00002794,551,540,1,0,0,0,0,1,0,8,0,0,1,540,8,2,0,1
N00002795,539,534,0,0,1,0,0,1,0,0,0,2,1,534,0,2,2,1
N00002796,571,569,0,1,1,0,0,0,0,0,0,0,0,570,0,1,0,0
N00002797,551,550,0,0,0,0,0,0,0,0,0,0,1,550,0,0,0,1
N00002798,415,409,0,0,0,0,0,0,0,2,0,4,0,409,2,0,4,0
N00002799,308,308,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0
N00002800,406,403,1,0,0,0,2,0,0,0,0,0,0,403,0,3,0,0
N00002801,486,486,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0
N00002802,452,445,5,0,0,0,0,1,0,0,0,0,1,445,0,6,0,1
N00002803,506,498,0,0,0,0,0,1,0,2,1,1,3,498,3,1,1,3
N00002804,412,409,0,0,0,0,0,0,0,0,0,1,2,409,0,0,1,2
N00002805,384,384,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0
N00002806,495,489,0,3,0,0,0,1,0,0,0,1,1,492,0,1,1,1
N00002807,402,398,0,0,0,0,0,2,0,0,0,0,2,398,0,2,0,2
N00002808,513,513,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0
N00002809,491,491,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0
N00002810,325,325,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0
N00002811,340,339,0,0,0,0,0,0,0,0,0,0,1,339,0,0,0,1
N00002812,397,396,0,0,0,0,0,0,0,0,0,0,1,396,0,0,0,1
N00002813,449,443,0,1,0,0,0,4,0,0,0,1,0,444,0,4,1,0
N00002814,501,452,3,8,0,0,0,0,0,4,11,7,16,460,15,3,7,16
N00002815,327,276,0,15,0,0,0,4,0,1,1,12,18,291,2,4,12,18
N00002816,358,336,0,0,4,0,0,0,0,5,7,0,6,336,12,4,0,6
N00002817,631,593,0,4,4,0,0,1,0,10,14,4,1,597,24,5,4,1
N00002818,465,438,0,0,0,0,0,2,0,4,9,9,3,438,13,2,9,3
N00002819,448,411,0,1,0,0,0,0,0,8,6,11,11,412,14,0,11,11
N00002820,609,602,0,2,0,0,0,1,0,2,0,2,0,604,2,1,2,0
N00002821,457,455,1,0,0,0,0,0,0,0,0,0,1,455,0,1,0,1
N00002822,393,392,0,0,0,0,0,0,0,0,0,0,1,392,0,0,0,1
N00002823,375,375,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0
N00002824,372,370,1,0,0,0,0,0,0,0,0,1,0,370,0,1,1,0
N00002825,654,647,0,0,5,0,0,2,0,0,0,0,0,647,0,7,0,0
N00002826,406,405,0,0,0,1,0,0,0,0,0,0,0,405,0,1,0,0
N00002827,360,358,0,1,1,0,0,0,0,0,0,0,0,359,0,1,0,0
N00002828,344,337,3,0,0,0,0,1,0,0,0,0,3,337,0,4,0,3
N00002829,477,474,0,0,0,0,0,0,0,0,0,0,3,474,0,0,0,3
N00002830,451,451,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0
N00002831,472,471,0,1,0,0,0,0,0,0,0,0,0,472,0,0,0,0
N00002832,403,398,0,0,3,0,0,1,0,0,0,1,0,398,0,4,1,0
N00002833,390,390,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0
N00002834,632,627,0,0,0,0,0,0,0,0,0,2,3,627,0,0,2,3
N00002835,511,509,0,1,1,0,0,0,0,0,0,0,0,510,0,1,0,0
N00002836,444,439,0,1,1,0,0,0,0,0,0,3,0,440,0,1,3,0
N00002837,333,333,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0
N00002838,454,454,0,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0
N00002839,367,367,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0
N00002840,1431,1414,1,0,1,0,0,8,0,0,0,5,2,1414,0,10,5,2
N00002841,519,474,0,45,0,0,0,0,0,0,0,0,0,519,0,0,0,0
N00002842,622,604,0,12,2,0,0,0,0,1,1,0,2,616,2,2,0,2
N00002843,389,385,0,2,0,0,0,0,0,0,0,0,2,387,0,0,0,2
N00002844,413,390,0,23,0,0,0,0,0,0,0,0,0,413,0,0,0,0
N00002845,314,305,0,0,0,0,0,0,0,3,0,0,6,305,3,0,0,6
N00002846,629,622,0,4,0,0,0,0,0,0,0,1,2,626,0,0,1,2
N00002847,644,639,1,4,0,0,0,0,0,0,0,0,0,643,0,1,0,0
N00002848,1266,1243,0,9,0,0,0,1,0,4,1,8,0,1252,5,1,8,0
N00002849,217,212,0,3,0,0,0,0,0,0,0,0,2,215,0,0,0,2
N00002850,294,290,0,0,0,0,0,0,0,3,0,1,0,290,3,0,1,0
N00002851,401,388,0,11,0,0,0,0,1,0,1,0,0,399,2,0,0,0
N00002852,307,304,1,0,0,0,0,0,0,1,0,1,0,304,1,1,1,0
N00002853,1040,1008,1,19,0,0,0,0,1,3,1,7,0,1027,5,1,7,0
N00002854,474,452,0,19,0,0,1,0,0,1,0,1,0,471,1,1,1,0
N00002855,454,451,0,0,0,0,0,0,0,1,1,1,0,451,2,0,1,0
N00002856,314,313,0,0,0,0,0,0,0,0,0,1,0,313,0,0,1,0
N00002857,521,511,1,0,0,0,0,0,0,0,0,6,3,511,0,1,6,3
N00002858,440,371,0,0,4,0,0,13,0,4,25,14,9,371,29,17,14,9
N00002859,540,517,0,0,0,0,0,7,0,5,6,5,0,517,11,7,5,0
N00002860,368,357,2,0,0,0,0,0,0,1,6,0,2,357,7,2,0,2
N00002861,421,362,35,0,0,0,0,0,0,1,9,3,11,362,10,35,3,11
N00002862,271,267,0,0,0,0,0,1,0,0,0,3,0,267,0,1,3,0
N00002863,329,308,0,0,5,0,0,2,0,0,1,12,1,308,1,7,12,1
N00002864,347,343,1,0,0,0,0,1,0,0,0,2,0,343,0,2,2,0
N00002865,643,636,0,0,0,0,0,2,0,0,0,4,1,636,0,2,4,1
N00002866,482,482,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0
N00002867,573,571,0,0,0,0,0,0,0,0,0,2,0,571,0,0,2,0
N00002868,488,485,0,1,0,0,0,1,0,0,0,1,0,486,0,1,1,0
N00002869,402,395,0,0,0,1,0,1,0,1,0,3,1,395,1,2,3,1
N00002870,587,557,0,9,0,0,0,4,0,2,4,5,6,566,6,4,5,6
N00002871,864,793,5,9,0,0,0,7,0,17,4,18,11,802,21,12,18,11
N00002872,313,295,0,4,0,0,0,5,0,5,0,3,1,299,5,5,3,1
N00002873,298,273,0,2,0,0,0,4,0,6,0,6,7,275,6,4,6,7
N00002874,295,263,0,6,0,0,0,6,0,0,18,1,1,269,18,6,1,1
N00002875,1081,1079,0,0,1,0,0,0,0,0,0,0,1,1079,0,1,0,1
N00002876,531,520,6,0,0,0,0,0,0,0,1,1,3,520,1,6,1,3
N00002877,297,297,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0
N00002878,205,205,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0
N00002879,434,434,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0
N00002880,438,432,0,0,2,0,0,0,0,0,0,2,2,432,0,2,2,2
N00002881,523,523,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0
N00002882,375,370,0,0,4,0,0,0,0,0,0,0,1,370,0,4,0,1
N00002883,478,470,0,0,5,0,0,0,0,0,0,3,0,470,0,5,3,0
N00002884,476,476,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0
N00002885,659,604,1,4,0,3,0,4,1,7,17,10,8,608,25,8,10,8
N00002886,823,779,1,0,6,0,0,5,3,4,7,9,9,779,14,12,9,9
N00002887,661,650,0,0,3,0,0,1,0,3,0,2,2,650,3,4,2,2
N00002888,424,413,0,0,3,0,0,0,0,2,3,0,3,413,5,3,0,3
N00002889,324,307,0,0,7,0,0,0,3,0,5,0,2,307,8,7,0,2
N00002890,406,406,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0
N00002891,633,625,0,1,3,0,0,2,0,1,0,1,0,626,1,5,1,0
N00002892,500,490,0,0,8,0,0,0,0,1,0,1,0,490,1,8,1,0
N00002893,274,273,0,0,0,0,0,0,0,1,0,0,0,273,1,0,0,0
N00002894,341,337,0,0,0,0,0,2,0,0,2,0,0,337,2,2,0,0
N00002895,502,499,0,0,1,0,0,0,0,0,0,2,0,499,0,1,2,0
N00002896,353,351,0,0,0,0,0,1,0,0,0,1,0,351,0,1,1,0
N00002897,998,958,5,0,5,0,0,5,0,1,10,0,14,958,11,15,0,14
N00002898,302,276,4,0,1,0,0,0,0,0,11,2,8,276,11,5,2,8
N00002899,303,300,0,0,2,0,0,1,0,0,0,0,0,300,0,3,0,0
N00002900,309,302,3,0,4,0,0,0,0,0,0,0,0,302,0,7,0,0
N00002901,277,276,0,0,1,0,0,0,0,0,0,0,0,276,0,1,0,0
N00002902,329,315,0,0,4,0,0,5,0,0,0,1,4,315,0,9,1,4
N00002903,747,646,1,0,1,1,2,16,0,6,29,15,30,646,35,21,15,30
N00002904,422,405,3,1,1,0,0,3,0,2,0,7,0,406,2,7,7,0
N00002905,433,419,0,1,5,0,0,4,0,0,3,1,0,420,3,9,1,0
N00002906,420,383,7,0,1,0,0,5,0,1,11,2,10,383,12,13,2,10
N00002907,634,632,0,0,0,0,0,2,0,0,0,0,0,632,0,2,0,0
N00002908,474,474,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0
N00002909,558,558,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0
N00002910,716,708,0,0,0,0,0,2,0,0,0,2,4,708,0,2,2,4
N00002911,724,718,0,1,0,0,0,0,0,0,0,5,0,719,0,0,5,0
N00002912,345,342,0,0,1,0,1,1,0,0,0,0,0,342,0,3,0,0
N00002913,309,308,0,0,0,0,0,0,0,0,0,1,0,308,0,0,1,0
N00002914,1272,1261,2,0,0,5,0,0,1,0,0,3,0,1261,1,7,3,0
N00002915,217,217,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0
N00002916,443,439,0,0,0,0,0,1,0,2,0,0,1,439,2,1,0,1
N00002917,308,308,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0
N00002918,339,339,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0
N00002919,391,390,0,1,0,0,0,0,0,0,0,0,0,391,0,0,0,0
N00002920,375,375,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0
N00002921,309,306,0,0,0,0,0,0,0,0,0,1,2,306,0,0,1,2
N00002922,468,467,0,0,0,0,0,0,1,0,0,0,0,467,1,0,0,0
N00002923,351,347,0,0,0,0,0,0,0,0,0,4,0,347,0,0,4,0
N00002924,386,382,0,0,0,0,0,1,0,0,0,3,0,382,0,1,3,0
N00002925,311,307,1,0,3,0,0,0,0,0,0,0,0,307,0,4,0,0
N00002926,368,365,0,1,0,0,0,1,0,0,0,0,1,366,0,1,0,1
N00002927,390,390,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0
N00002928,358,358,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0
N00002929,727,709,1,0,5,0,0,0,0,0,1,6,5,709,1,6,6,5
N00002930,416,414,0,1,0,0,0,0,0,0,0,0,1,415,0,0,0,1
N00002931,628,621,0,0,2,0,0,3,0,0,0,2,0,621,0,5,2,0
N00002932,393,389,0,3,0,1,0,0,0,0,0,0,0,392,0,1,0,0
N00002933,522,514,5,0,0,0,0,0,0,0,0,3,0,514,0,5,3,0
N00002934,429,429,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0
N00002935,402,401,0,1,0,0,0,0,0,0,0,0,0,402,0,0,0,0
N00002936,395,393,0,0,0,0,0,1,0,0,0,1,0,393,0,1,1,0
N00002937,409,405,0,1,0,1,0,1,0,0,0,0,1,406,0,2,0,1
N00002938,420,420,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0
N00002939,411,404,0,0,0,0,0,0,0,0,0,1,6,404,0,0,1,6
N00002940,388,388,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0
N00002941,312,312,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0
N00002942,427,426,0,1,0,0,0,0,0,0,0,0,0,427,0,0,0,0
N00002943,288,287,1,0,0,0,0,0,0,0,0,0,0,287,0,1,0,0
N00002944,633,623,0,1,4,0,0,0,0,0,0,1,4,624,0,4,1,4
N00002945,378,374,0,0,4,0,0,0,0,0,0,0,0,374,0,4,0,0
N00002946,297,297,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0
N00002947,396,392,1,0,1,0,0,0,0,0,0,0,2,392,0,2,0,2
N00002948,345,334,4,3,4,0,0,0,0,0,0,0,0,337,0,8,0,0
N00002949,360,354,0,0,4,0,0,0,2,0,0,0,0,354,2,4,0,0
N00002950,396,390,0,0,2,0,0,3,0,0,0,0,1,390,0,5,0,1
N00002951,231,230,0,0,1,0,0,0,0,0,0,0,0,230,0,1,0,0
N00002952,326,320,0,0,5,0,0,0,0,0,0,1,0,320,0,5,1,0
N00002953,226,225,0,0,0,0,0,0,0,0,0,1,0,225,0,0,1,0
N00002954,639,633,0,1,0,0,0,5,0,0,0,0,0,634,0,5,0,0
N00002955,438,432,1,0,0,0,0,0,0,0,0,4,1,432,0,1,4,1
N00002956,358,354,0,0,0,0,0,0,0,0,0,4,0,354,0,0,4,0
N00002957,378,377,0,0,0,0,0,0,0,1,0,0,0,377,1,0,0,0
N00002958,453,450,2,0,0,0,0,0,1,0,0,0,0,450,1,2,0,0
N00002959,546,541,0,0,0,0,0,0,0,4,0,0,1,541,4,0,0,1
N00002960,350,348,0,1,0,0,0,1,0,0,0,0,0,349,0,1,0,0
N00002961,326,325,0,1,0,0,0,0,0,0,0,0,0,326,0,0,0,0
N00002962,374,371,0,1,0,0,0,1,0,0,0,0,1,372,0,1,0,1
N00002963,368,365,1,0,0,0,0,0,0,0,0,1,1,365,0,1,1,1
N00002964,373,365,0,0,0,0,0,5,0,1,0,2,0,365,1,5,2,0
N00002965,311,310,0,1,0,0,0,0,0,0,0,0,0,311,0,0,0,0
N00002966,576,574,1,0,0,0,0,0,0,0,0,1,0,574,0,1,1,0
N00002967,277,265,0,0,11,0,0,0,0,0,0,1,0,265,0,11,1,0
N00002968,279,265,0,0,5,0,0,5,0,0,0,4,0,265,0,10,4,0
N00002969,218,215,0,1,0,0,0,0,0,0,0,2,0,216,0,0,2,0
N00002970,281,274,1,0,2,0,0,0,0,0,0,4,0,274,0,3,4,0
N00002971,365,348,6,0,4,0,0,2,0,0,1,4,0,348,1,12,4,0
N00002972,287,284,0,0,0,0,0,3,0,0,0,0,0,284,0,3,0,0
N00002973,407,406,0,0,0,0,0,1,0,0,0,0,0,406,0,1,0,0
N00002974,324,323,0,0,0,0,0,0,0,0,0,1,0,323,0,0,1,0
N00002975,488,486,0,0,0,1,0,0,0,0,0,0,1,486,0,1,0,1
N00002976,308,304,0,0,0,4,0,0,0,0,0,0,0,304,0,4,0,0
N00002977,410,406,0,0,3,0,0,1,0,0,0,0,0,406,0,4,0,0
N00002978,450,448,0,0,1,1,0,0,0,0,0,0,0,448,0,2,0,0
N00002979,408,399,0,0,4,0,0,1,0,0,0,3,1,399,0,5,3,1
N00002980,398,393,0,0,0,0,0,4,0,0,0,1,0,393,0,4,1,0
N00002981,250,246,0,0,0,0,0,4,0,0,0,0,0,246,0,4,0,0
N00002982,516,512,0,0,2,0,0,0,0,0,0,0,2,512,0,2,0,2
N00002983,320,312,0,0,3,0,0,3,0,1,0,0,1,312,1,6,0,1
N00002984,213,207,0,0,0,2,0,0,0,0,0,1,3,207,0,2,1,3
N00002985,140,132,0,0,4,0,0,1,0,0,0,2,1,132,0,5,2,1
N00002986,382,378,0,2,0,1,0,0,0,0,0,1,0,380,0,1,1,0
N00002987,469,468,0,0,0,0,0,0,0,0,0,0,1,468,0,0,0,1
N00002988,462,462,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0
N00002989,500,496,3,1,0,0,0,0,0,0,0,0,0,497,0,3,0,0
N00002990,355,354,1,0,0,0,0,0,0,0,0,0,0,354,0,1,0,0
N00002991,349,347,0,0,0,0,0,0,0,0,0,1,1,347,0,0,1,1
N00002992,495,493,1,0,0,1,0,0,0,0,0,0,0,493,0,2,0,0
N00002993,228,222,2,0,0,0,0,0,0,0,0,1,3,222,0,2,1,3
N00002994,635,634,0,1,0,0,0,0,0,0,0,0,0,635,0,0,0,0
N00002995,691,676,4,1,0,0,1,0,1,0,1,7,0,677,2,5,7,0
N00002996,235,232,0,0,0,0,0,1,0,0,0,2,0,232,0,1,2,0
N00002997,290,289,1,0,0,0,0,0,0,0,0,0,0,289,0,1,0,0
N00002998,256,249,4,0,0,0,0,1,0,1,0,1,0,249,1,5,1,0
N00002999,253,251,0,0,0,1,0,0,0,0,0,1,0,251,0,1,1,0
N00003000,481,477,2,0,0,0,0,0,0,0,0,0,2,477,0,2,0,2
N00003001,265,265,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0
N00003002,809,801,0,0,5,0,0,2,0,0,1,0,0,801,1,7,0,0
N00003003,1353,1333,0,1,1,0,1,7,0,0,0,9,1,1334,0,9,9,1
N00003004,262,261,0,0,0,0,0,0,0,0,0,0,1,261,0,0,0,1
N00003005,482,475,0,0,0,0,0,0,0,0,0,5,2,475,0,0,5,2
N00003006,440,440,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0
N00003007,493,491,0,0,0,0,0,0,0,2,0,0,0,491,2,0,0,0
N00003008,635,632,0,0,0,0,0,1,0,0,0,2,0,632,0,1,2,0
N00003009,513,513,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0
N00003010,414,409,0,0,0,1,0,4,0,0,0,0,0,409,0,5,0,0
N00003011,302,300,0,0,0,0,0,0,0,0,0,1,1,300,0,0,1,1
N00003012,393,392,1,0,0,0,0,0,0,0,0,0,0,392,0,1,0,0
N00003013,408,404,4,0,0,0,0,0,0,0,0,0,0,404,0,4,0,0
N00003014,422,421,1,0,0,0,0,0,0,0,0,0,0,421,0,1,0,0
N00003015,394,393,0,0,0,0,0,0,0,0,0,0,1,393,0,0,0,1
N00003016,303,300,0,0,0,0,0,0,0,0,1,2,0,300,1,0,2,0
N00003017,381,381,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0
N00003018,239,236,0,0,0,0,0,3,0,0,0,0,0,236,0,3,0,0
N00003019,539,528,0,0,6,0,0,1,0,0,0,4,0,528,0,7,4,0
N00003020,440,432,0,0,2,0,0,1,1,0,1,3,0,432,2,3,3,0
N00003021,383,379,0,0,0,0,0,4,0,0,0,0,0,379,0,4,0,0
N00003022,303,290,0,1,10,0,1,0,0,1,0,0,0,291,1,11,0,0
N00003023,250,249,0,1,0,0,0,0,0,0,0,0,0,250,0,0,0,0
N00003024,426,423,0,0,3,0,0,0,0,0,0,0,0,423,0,3,0,0
N00003025,341,341,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0
N00003026,543,541,2,0,0,0,0,0,0,0,0,0,0,541,0,2,0,0
